animal,match_metric,pair_id,r1_date,r2_date,match_direction,trimmed_session,trial,selected,removal_step,contribution_at_removal
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,28,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,29,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,30,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,31,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,32,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,33,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,34,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,35,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,36,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,37,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,38,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,40,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,41,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,42,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,43,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,44,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,45,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,46,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,47,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,48,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,49,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,50,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,51,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,52,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,53,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,54,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,55,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,56,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,57,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,58,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,59,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,60,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,61,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,62,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,63,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,64,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,65,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,66,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,67,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,68,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,69,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,70,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,71,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,72,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,73,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,74,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,75,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,76,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,77,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,78,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,79,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,81,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,83,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,84,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,85,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,86,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,88,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,89,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,90,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,91,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,92,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,93,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,94,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,95,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,96,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,97,True,,
TS,position,23,20250807,20250829,trim_r2_to_r1,TSAL20250829_0830_interferenceAndInterferenceFree001,98,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,0,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,1,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,2,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,3,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,4,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,5,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,6,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,7,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,8,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,9,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,10,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,11,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,12,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,13,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,14,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,15,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,16,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,18,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,21,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,22,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,23,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,24,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,25,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,26,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,27,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,28,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,30,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,31,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,32,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,33,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,34,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,35,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,37,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,38,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,39,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,40,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,41,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,42,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,43,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,44,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,45,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,46,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,47,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,48,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,49,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,50,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,51,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,52,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,53,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,54,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,55,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,56,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,57,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,58,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,59,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,60,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,62,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,63,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,64,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,65,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,66,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,67,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,68,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,69,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,70,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,71,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,73,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,74,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,76,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,77,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,78,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,79,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,80,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,82,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,83,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,84,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,85,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,86,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,87,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,88,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,90,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,91,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,92,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,93,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,94,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,95,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,96,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,97,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,98,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,99,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,100,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,101,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,102,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,103,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,104,True,,
TS,position,23,20250807,20250829,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,105,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,1,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,2,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,3,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,4,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,5,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,6,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,7,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,8,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,9,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,10,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,12,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,13,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,14,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,15,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,16,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,17,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,18,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,19,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,20,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,21,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,23,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,24,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,25,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,26,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,27,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,28,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,29,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,30,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,31,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,32,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,33,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,34,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,35,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,36,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,37,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,38,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,40,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,41,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,42,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,43,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,44,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,45,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,46,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,47,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,48,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,49,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,50,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,52,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,53,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,54,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,55,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,56,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,57,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,58,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,60,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,61,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,62,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,63,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,64,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,65,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,66,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,67,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,68,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,69,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,70,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,71,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,72,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,73,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,74,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,75,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,76,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,77,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,79,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,81,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,82,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,83,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,86,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,87,True,,
TS,position,24,20250807,20250830,trim_r2_to_r1,TSAL20250830_0830_interferenceAndInterferenceFree001,88,True,,
TS,position,24,20250807,20250830,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,0,True,,
TS,position,24,20250807,20250830,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,1,True,,
TS,position,24,20250807,20250830,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,2,True,,
TS,position,24,20250807,20250830,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,3,True,,
TS,position,24,20250807,20250830,trim_r1_to_r2,TSAL20250807_0830_staticAndStaticFree001,4,True,,
